id,label,source,score
http://dbpedia.org/resource/The_New_York_Times,The New York Times,http://dbpedia.org/resource/The_New_York_Times,1585.77
http://dbpedia.org/resource/The_Guardian,The Guardian,http://dbpedia.org/resource/The_Guardian,882.2850000000001
http://dbpedia.org/resource/Los_Angeles_Times,Los Angeles Times,http://dbpedia.org/resource/Los_Angeles_Times,563.495
http://dbpedia.org/resource/The_London_Gazette,The London Gazette,http://dbpedia.org/resource/The_London_Gazette,497.6650000000001
http://dbpedia.org/resource/The_Washington_Post,The Washington Post,http://dbpedia.org/resource/The_Washington_Post,475.0900000000001
http://dbpedia.org/resource/The_Times,The Times,http://dbpedia.org/resource/The_Times,358.85
http://dbpedia.org/resource/USA_Today,USA Today,http://dbpedia.org/resource/USA_Today,351.09
http://dbpedia.org/resource/The_Daily_Telegraph,The Daily Telegraph,http://dbpedia.org/resource/The_Daily_Telegraph,332.16
http://dbpedia.org/resource/The_Times_of_India,The Times of India,http://dbpedia.org/resource/The_Times_of_India,326.59
http://dbpedia.org/resource/Chicago_Tribune,Chicago Tribune,http://dbpedia.org/resource/Chicago_Tribune,293.055
http://dbpedia.org/resource/The_Independent,The Independent,http://dbpedia.org/resource/The_Independent,290.38000000000005
http://dbpedia.org/resource/The_Wall_Street_Journal,The Wall Street Journal,http://dbpedia.org/resource/The_Wall_Street_Journal,261.565
http://dbpedia.org/resource/The_Hindu,The Hindu,http://dbpedia.org/resource/The_Hindu,256.59000000000003
http://dbpedia.org/resource/The_Boston_Globe,The Boston Globe,http://dbpedia.org/resource/The_Boston_Globe,213.38
http://dbpedia.org/resource/The_A.V._Club,The A.V. Club,http://dbpedia.org/resource/The_A.V._Club,191.8
http://dbpedia.org/resource/Daily_Mail,Daily Mail,http://dbpedia.org/resource/Daily_Mail,190.41500000000002
http://dbpedia.org/resource/Adevărul,Adevărul,http://dbpedia.org/resource/Adevărul,188.955
http://dbpedia.org/resource/The_Washington_Times,The Washington Times,http://dbpedia.org/resource/The_Washington_Times,188.725
http://dbpedia.org/resource/The_Sydney_Morning_Herald,The Sydney Morning Herald,http://dbpedia.org/resource/The_Sydney_Morning_Herald,186.50500000000002
http://dbpedia.org/resource/Financial_Times,Financial Times,http://dbpedia.org/resource/Financial_Times,174.735
http://dbpedia.org/resource/Daily_Maverick,Daily Maverick,http://dbpedia.org/resource/Daily_Maverick,174.26
http://dbpedia.org/resource/New_York_Post,New York Post,http://dbpedia.org/resource/New_York_Post,166.32000000000005
http://dbpedia.org/resource/Wits_Vuvuzela,Wits Vuvuzela,http://dbpedia.org/resource/Wits_Vuvuzela,163.185
http://dbpedia.org/resource/Mayihlome_News,Mayihlome News,http://dbpedia.org/resource/Mayihlome_News,162.575
http://dbpedia.org/resource/Sunday_Times_(South_Africa),Sunday Times (South Africa),http://dbpedia.org/resource/Sunday_Times_(South_Africa),160.87
http://dbpedia.org/resource/The_Star_(South_Africa),The Star (South Africa),http://dbpedia.org/resource/The_Star_(South_Africa),160.14
http://dbpedia.org/resource/Beeld,Beeld,http://dbpedia.org/resource/Beeld,158.535
http://dbpedia.org/resource/City_Press_(South_Africa),City Press (South Africa),http://dbpedia.org/resource/City_Press_(South_Africa),158.41
http://dbpedia.org/resource/The_New_Age_(South_African_newspaper),The New Age (South African newspaper),http://dbpedia.org/resource/The_New_Age_(South_African_newspaper),157.06
http://dbpedia.org/resource/Daily_Sun_(South_Africa),Daily Sun (South Africa),http://dbpedia.org/resource/Daily_Sun_(South_Africa),157.045
http://dbpedia.org/resource/The_Sunday_Independent_(South_Africa),The Sunday Independent (South Africa),http://dbpedia.org/resource/The_Sunday_Independent_(South_Africa),155.9
http://dbpedia.org/resource/Românul,Românul,http://dbpedia.org/resource/Românul,155.32500000000002
http://dbpedia.org/resource/The_Sowetan,The Sowetan,http://dbpedia.org/resource/The_Sowetan,155.19000000000003
http://dbpedia.org/resource/Rapport_(newspaper),Rapport (newspaper),http://dbpedia.org/resource/Rapport_(newspaper),154.115
http://dbpedia.org/resource/Mail_&_Guardian,Mail & Guardian,http://dbpedia.org/resource/Mail_&_Guardian,153.9
http://dbpedia.org/resource/Business_Day_(South_Africa),Business Day (South Africa),http://dbpedia.org/resource/Business_Day_(South_Africa),153.03000000000003
http://dbpedia.org/resource/The_Citizen_(South_African_newspaper),The Citizen (South African newspaper),http://dbpedia.org/resource/The_Citizen_(South_African_newspaper),152.545
http://dbpedia.org/resource/TimesLIVE,TimesLIVE,http://dbpedia.org/resource/TimesLIVE,152.23499999999999
http://dbpedia.org/resource/Daily_Express,Daily Express,http://dbpedia.org/resource/Daily_Express,152.23
http://dbpedia.org/resource/The_South_African,The South African,http://dbpedia.org/resource/The_South_African,151.41
http://dbpedia.org/resource/Jewish_Report,Jewish Report,http://dbpedia.org/resource/Jewish_Report,151.29
http://dbpedia.org/resource/The_Economist,The Economist,http://dbpedia.org/resource/The_Economist,145.48499999999999
http://dbpedia.org/resource/The_Irish_Times,The Irish Times,http://dbpedia.org/resource/The_Irish_Times,144.33
http://dbpedia.org/resource/The_Oregonian,The Oregonian,http://dbpedia.org/resource/The_Oregonian,141.38
http://dbpedia.org/resource/Daily_Mirror,Daily Mirror,http://dbpedia.org/resource/Daily_Mirror,141.33
http://dbpedia.org/resource/Das_Schwarze_Korps,Das Schwarze Korps,http://dbpedia.org/resource/Das_Schwarze_Korps,139.0
http://dbpedia.org/resource/The_Sunday_Times,The Sunday Times,http://dbpedia.org/resource/The_Sunday_Times,136.85999999999999
http://dbpedia.org/resource/Toronto_Star,Toronto Star,http://dbpedia.org/resource/Toronto_Star,136.18500000000003
http://dbpedia.org/resource/The_Philadelphia_Inquirer,The Philadelphia Inquirer,http://dbpedia.org/resource/The_Philadelphia_Inquirer,134.82000000000002
http://dbpedia.org/resource/Chicago_Sun-Times,Chicago Sun-Times,http://dbpedia.org/resource/Chicago_Sun-Times,134.42000000000002
http://dbpedia.org/resource/The_Globe_and_Mail,The Globe and Mail,http://dbpedia.org/resource/The_Globe_and_Mail,133.195
http://dbpedia.org/resource/Pravda,Pravda,http://dbpedia.org/resource/Pravda,130.155
http://dbpedia.org/resource/The_Onion,The Onion,http://dbpedia.org/resource/The_Onion,127.98
http://dbpedia.org/resource/The_Observer,The Observer,http://dbpedia.org/resource/The_Observer,127.77000000000001
http://dbpedia.org/resource/The_Age,The Age,http://dbpedia.org/resource/The_Age,127.40500000000003
http://dbpedia.org/resource/Acta_Apostolicae_Sedis,Acta Apostolicae Sedis,http://dbpedia.org/resource/Acta_Apostolicae_Sedis,126.73
http://dbpedia.org/resource/An_Phoblacht,An Phoblacht,http://dbpedia.org/resource/An_Phoblacht,126.13499999999999
http://dbpedia.org/resource/Je_suis_partout,Je suis partout,http://dbpedia.org/resource/Je_suis_partout,122.38999999999999
http://dbpedia.org/resource/The_Hill_(newspaper),The Hill (newspaper),http://dbpedia.org/resource/The_Hill_(newspaper),120.63
http://dbpedia.org/resource/News_of_the_World,News of the World,http://dbpedia.org/resource/News_of_the_World,118.13500000000002
http://dbpedia.org/resource/China_Daily,China Daily,http://dbpedia.org/resource/China_Daily,110.17000000000002
http://dbpedia.org/resource/Miami_Herald,Miami Herald,http://dbpedia.org/resource/Miami_Herald,108.80000000000001
http://dbpedia.org/resource/Il_Popolo_d'Italia,Il Popolo d'Italia,http://dbpedia.org/resource/Il_Popolo_d'Italia,108.58500000000002
http://dbpedia.org/resource/Dainik_Jagran,Dainik Jagran,http://dbpedia.org/resource/Dainik_Jagran,108.25499999999998
http://dbpedia.org/resource/Global_Times,Global Times,http://dbpedia.org/resource/Global_Times,107.785
http://dbpedia.org/resource/Houston_Chronicle,Houston Chronicle,http://dbpedia.org/resource/Houston_Chronicle,106.67500000000001
http://dbpedia.org/resource/The_Australian,The Australian,http://dbpedia.org/resource/The_Australian,106.14500000000001
http://dbpedia.org/resource/San_Francisco_Chronicle,San Francisco Chronicle,http://dbpedia.org/resource/San_Francisco_Chronicle,103.53500000000003
http://dbpedia.org/resource/Billboard_K-Town,Billboard K-Town,http://dbpedia.org/resource/Billboard_K-Town,103.4
http://dbpedia.org/resource/Daily_Collegian,Daily Collegian,http://dbpedia.org/resource/Daily_Collegian,102.535
http://dbpedia.org/resource/New_York_Daily_News,New York Daily News,http://dbpedia.org/resource/New_York_Daily_News,102.235
http://dbpedia.org/resource/Metro_(British_newspaper),Metro (British newspaper),http://dbpedia.org/resource/Metro_(British_newspaper),97.44000000000001
http://dbpedia.org/resource/The_Epoch_Times,The Epoch Times,http://dbpedia.org/resource/The_Epoch_Times,96.695
http://dbpedia.org/resource/The_Musalman,The Musalman,http://dbpedia.org/resource/The_Musalman,96.64
http://dbpedia.org/resource/The_Baltimore_Sun,The Baltimore Sun,http://dbpedia.org/resource/The_Baltimore_Sun,96.17000000000002
http://dbpedia.org/resource/South_China_Morning_Post,South China Morning Post,http://dbpedia.org/resource/South_China_Morning_Post,95.53
http://dbpedia.org/resource/Berliner_Journal,Berliner Journal,http://dbpedia.org/resource/Berliner_Journal,95.15
http://dbpedia.org/resource/Madras_Musings,Madras Musings,http://dbpedia.org/resource/Madras_Musings,93.56
http://dbpedia.org/resource/Haaretz,Haaretz,http://dbpedia.org/resource/Haaretz,93.09000000000002
http://dbpedia.org/resource/The_Indian_Express,The Indian Express,http://dbpedia.org/resource/The_Indian_Express,92.66
http://dbpedia.org/resource/Evening_Standard,Evening Standard,http://dbpedia.org/resource/Evening_Standard,92.57000000000001
http://dbpedia.org/resource/The_Village_Voice,The Village Voice,http://dbpedia.org/resource/The_Village_Voice,91.08999999999999
http://dbpedia.org/resource/Irish_Independent,Irish Independent,http://dbpedia.org/resource/Irish_Independent,88.08500000000001
http://dbpedia.org/resource/The_Cincinnati_Enquirer,The Cincinnati Enquirer,http://dbpedia.org/resource/The_Cincinnati_Enquirer,87.98000000000002
http://dbpedia.org/resource/The_Concrete_Herald,The Concrete Herald,http://dbpedia.org/resource/The_Concrete_Herald,87.69999999999999
http://dbpedia.org/resource/Charlie_Hebdo,Charlie Hebdo,http://dbpedia.org/resource/Charlie_Hebdo,87.57499999999999
http://dbpedia.org/resource/Pittsburgh_Post-Gazette,Pittsburgh Post-Gazette,http://dbpedia.org/resource/Pittsburgh_Post-Gazette,87.325
http://dbpedia.org/resource/The_Cincinnati_Post,The Cincinnati Post,http://dbpedia.org/resource/The_Cincinnati_Post,87.30000000000001
http://dbpedia.org/resource/Official_Journal_of_the_European_Union,Official Journal of the European Union,http://dbpedia.org/resource/Official_Journal_of_the_European_Union,86.36
http://dbpedia.org/resource/The_Daily_Telegraph_(Sydney),The Daily Telegraph (Sydney),http://dbpedia.org/resource/The_Daily_Telegraph_(Sydney),86.14
http://dbpedia.org/resource/Hindustan_Times,Hindustan Times,http://dbpedia.org/resource/Hindustan_Times,86.12
http://dbpedia.org/resource/Vatican_News,Vatican News,http://dbpedia.org/resource/Vatican_News,85.24000000000001
http://dbpedia.org/resource/United_States_Statutes_at_Large,United States Statutes at Large,http://dbpedia.org/resource/United_States_Statutes_at_Large,85.01499999999999
http://dbpedia.org/resource/The_Plain_Dealer,The Plain Dealer,http://dbpedia.org/resource/The_Plain_Dealer,84.93
http://dbpedia.org/resource/L'Osservatore_Romano,L'Osservatore Romano,http://dbpedia.org/resource/L'Osservatore_Romano,83.60000000000001
http://dbpedia.org/resource/The_Providence_Journal,The Providence Journal,http://dbpedia.org/resource/The_Providence_Journal,82.715
http://dbpedia.org/resource/The_Advertiser_(Adelaide),The Advertiser (Adelaide),http://dbpedia.org/resource/The_Advertiser_(Adelaide),82.63
http://dbpedia.org/resource/Detroit_Free_Press,Detroit Free Press,http://dbpedia.org/resource/Detroit_Free_Press,82.265
http://dbpedia.org/resource/Deseret_News,Deseret News,http://dbpedia.org/resource/Deseret_News,82.06
http://dbpedia.org/resource/The_Dallas_Morning_News,The Dallas Morning News,http://dbpedia.org/resource/The_Dallas_Morning_News,80.52499999999999
http://dbpedia.org/resource/Irish_Examiner,Irish Examiner,http://dbpedia.org/resource/Irish_Examiner,78.915
http://dbpedia.org/resource/The_Christian_Science_Monitor,The Christian Science Monitor,http://dbpedia.org/resource/The_Christian_Science_Monitor,78.29
http://dbpedia.org/resource/The_Mercury_News,The Mercury News,http://dbpedia.org/resource/The_Mercury_News,76.28
http://dbpedia.org/resource/The_West_Australian,The West Australian,http://dbpedia.org/resource/The_West_Australian,76.165
http://dbpedia.org/resource/Seara_(newspaper),Seara (newspaper),http://dbpedia.org/resource/Seara_(newspaper),75.96499999999999
http://dbpedia.org/resource/Milwaukee_Journal_Sentinel,Milwaukee Journal Sentinel,http://dbpedia.org/resource/Milwaukee_Journal_Sentinel,75.705
http://dbpedia.org/resource/Republican_News,Republican News,http://dbpedia.org/resource/Republican_News,75.59500000000001
http://dbpedia.org/resource/Europe-Action,Europe-Action,http://dbpedia.org/resource/Europe-Action,73.84000000000002
http://dbpedia.org/resource/The_Press,The Press,http://dbpedia.org/resource/The_Press,73.415
http://dbpedia.org/resource/The_Canberra_Times,The Canberra Times,http://dbpedia.org/resource/The_Canberra_Times,72.325
http://dbpedia.org/resource/The_Liberator_(newspaper),The Liberator (newspaper),http://dbpedia.org/resource/The_Liberator_(newspaper),72.235
http://dbpedia.org/resource/Orlando_Sentinel,Orlando Sentinel,http://dbpedia.org/resource/Orlando_Sentinel,71.98500000000001
http://dbpedia.org/resource/The_Patriot_Ledger,The Patriot Ledger,http://dbpedia.org/resource/The_Patriot_Ledger,71.11
http://dbpedia.org/resource/The_Oklahoman,The Oklahoman,http://dbpedia.org/resource/The_Oklahoman,70.52000000000001
http://dbpedia.org/resource/The_Burlington_Free_Press,The Burlington Free Press,http://dbpedia.org/resource/The_Burlington_Free_Press,70.11
http://dbpedia.org/resource/The_Columbus_Dispatch,The Columbus Dispatch,http://dbpedia.org/resource/The_Columbus_Dispatch,70.08500000000001
http://dbpedia.org/resource/I_(newspaper),I (newspaper),http://dbpedia.org/resource/I_(newspaper),69.47000000000001
http://dbpedia.org/resource/Boston_Herald,Boston Herald,http://dbpedia.org/resource/Boston_Herald,69.05
http://dbpedia.org/resource/The_Argus_(Brighton),The Argus (Brighton),http://dbpedia.org/resource/The_Argus_(Brighton),68.98
http://dbpedia.org/resource/Gazette_of_the_United_States,Gazette of the United States,http://dbpedia.org/resource/Gazette_of_the_United_States,68.705
http://dbpedia.org/resource/Avanti!_(newspaper),Avanti! (newspaper),http://dbpedia.org/resource/Avanti!_(newspaper),68.255
http://dbpedia.org/resource/The_Arizona_Republic,The Arizona Republic,http://dbpedia.org/resource/The_Arizona_Republic,67.415
http://dbpedia.org/resource/Sunday_Mirror,Sunday Mirror,http://dbpedia.org/resource/Sunday_Mirror,67.215
http://dbpedia.org/resource/The_Indianapolis_Star,The Indianapolis Star,http://dbpedia.org/resource/The_Indianapolis_Star,67.015
http://dbpedia.org/resource/Janayugom,Janayugom,http://dbpedia.org/resource/Janayugom,66.915
http://dbpedia.org/resource/Madhyamam,Madhyamam,http://dbpedia.org/resource/Madhyamam,66.48
http://dbpedia.org/resource/The_North_Star_(anti-slavery_newspaper),The North Star (anti-slavery newspaper),http://dbpedia.org/resource/The_North_Star_(anti-slavery_newspaper),66.44
http://dbpedia.org/resource/Mada_Masr,Mada Masr,http://dbpedia.org/resource/Mada_Masr,66.39
http://dbpedia.org/resource/The_Standard-Times_(New_Bedford),The Standard-Times (New Bedford),http://dbpedia.org/resource/The_Standard-Times_(New_Bedford),66.235
http://dbpedia.org/resource/Apple_Daily,Apple Daily,http://dbpedia.org/resource/Apple_Daily,66.165
http://dbpedia.org/resource/The_National_(Scotland),The National (Scotland),http://dbpedia.org/resource/The_National_(Scotland),66.06
http://dbpedia.org/resource/The_Des_Moines_Register,The Des Moines Register,http://dbpedia.org/resource/The_Des_Moines_Register,65.58
http://dbpedia.org/resource/Donegal_News,Donegal News,http://dbpedia.org/resource/Donegal_News,64.695
http://dbpedia.org/resource/Sunday_Independent_(Ireland),Sunday Independent (Ireland),http://dbpedia.org/resource/Sunday_Independent_(Ireland),64.585
http://dbpedia.org/resource/The_New_Indian_Express,The New Indian Express,http://dbpedia.org/resource/The_New_Indian_Express,64.275
http://dbpedia.org/resource/Statesman_Journal,Statesman Journal,http://dbpedia.org/resource/Statesman_Journal,64.19999999999999
